review_id,product_id,product_name,service_category,review_text,mapping_scope,consumer_expression,normalized_concept,existing_facet_match,existing_value_match,discovery_type,proposed_facet,proposed_value,evidence_sentence,confidence,medical_outcome_flag
397,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,게속복용중입니다.,HFF_MAPPED,,non_facet,,,NON_FACET,,,엣션설팩 후기 게속복용중입니다.,LOW,False
396,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,복용하니 좋아서 꾸준히 복용중입니다,HFF_MAPPED,,non_facet,,,NON_FACET,,,엣션설팩 후기 복용하니 좋아서 꾸준히 복용중입니다,LOW,False
395,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,복용해보니 좋아서 재주문합니다,HFF_MAPPED,,non_facet,,,NON_FACET,,,엣션설팩 후기 복용해보니 좋아서 재주문합니다,LOW,False
394,80,관절케어 MSM 2000,health-functional-food,50대 중반 여성입니다 최근들어 점점 더 관절이 불편해져서 지난 1~2개월 동안 MSM 먹어보았고 이번에 다시 주문하게 되었습니다 나이 듦에 따라 관절이 전체적으로 붓고 뻑뻑하다는 느낌이 있고 손목과 어깨 관절에 약간의 염증이 있는데 MSM 복용하며 한결 부드러워졌습니다 당분간 계속 복용할 생각입니다^^,HFF_MAPPED,관절,medical_outcome,,,SUBJECTIVE_MEDICAL_OUTCOME,,,MSM 복용 후기 50대 중반 여성입니다 최근들어 점점 더 관절이 불편해져서 지난 1~2개월 동안 MSM 먹어보았고 이번에 다시 주문하게 되었습니다 나이 듦에 따라 관절이 전체적으로 붓고 뻑뻑하다는 느낌이 있고 손목과 어깨 관절에 약간의 염증,HIGH,True
393,,,UNKNOWN,"딸기나 바나나, 진저랑 이것 저것 섞으려면 우유맛 프로틴이 제일 좋은데 이게 그래요. 아이도 먹을 수 있게 무항생제, 무호르몬이예요. 유당도 없고 유청단백에 자연방목. 최고예요!",UNMAPPED_REFERENCE,맛,taste:taste,taste,taste,NEW_ALIAS,taste,taste,"항상 먹는 프로틴이예요 딸기나 바나나, 진저랑 이것 저것 섞으려면 우유맛 프로틴이 제일 좋은데 이게 그래요. 아이도 먹을 수 있게 무항생제, 무호르몬이예요. 유당도 없고 유청단백에 자연방목. 최고예요!",HIGH,False
392,,,UNKNOWN,나이가 들어가니 단백질 수치가 너무 약하고 골다공증이 있어서 병원에 가면 고기 많이 드세요~` 의사 선생님에 늘 하시는 말씀에 신경이 쓰였었는데 여기 단백질을 꾸준히 먹었더니 얼마전 검사에서 단백질 수치가 좋아져서 기분이 좋았어요~~ 영양학 박사님 이신 대표님에 단백질 너무 좋아요~~ 에센셜 팩 제품도 좋은거 같아요~~ 아는 지인에 권유로 암00 더000도 먹어 봤는데 여기 대표님에 제품이 저에겐 더 좋은거 같습니다~~ 감사히 잘 먹으며 건강해지렵니다~~ 대표님 좋은 제품 개발해 주셔서 너무 감사합니다~~ 꾸준이 이용할게요~~,UNMAPPED_REFERENCE,,non_facet,,,NON_FACET,,,꾸준이 먹었더니 단백질 수치가 좋아지고 있어요~~^*^ 나이가 들어가니 단백질 수치가 너무 약하고 골다공증이 있어서 병원에 가면 고기 많이 드세요~` 의사 선생님에 늘 하시는 말씀에 신경이 쓰였었는데 여기 단백질을 꾸준히 먹었더니 얼마전 검사에서 단백질 수치가 좋아져서 기분이 좋았어요~~ 영양학 박사님 이신 대표님에 단백질 너무 좋아요~~ 에센셜 팩 제품도 좋은거 같아요~~ 아는 지인에 권유,LOW,False
391,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,항상 먹고 있는 제품이고 원하는 영양제가 같이 포함되어 있고 복용하기 편리하고 좋습니다,HFF_MAPPED,,non_facet,,,NON_FACET,,,엣션설팩 후기 항상 먹고 있는 제품이고 원하는 영양제가 같이 포함되어 있고 복용하기 편리하고 좋습니다,LOW,False
390,,,UNKNOWN,꾸준히 이용중입니다~,UNMAPPED_REFERENCE,,non_facet,,,NON_FACET,,,꾸준히 이용중입니다~ 꾸준히 이용중입니다~,LOW,False
388,,,UNKNOWN,재료선별부터 믿음직합니다..많은 도움 받고 있어요,UNMAPPED_REFERENCE,,non_facet,,,NON_FACET,,,좋아요 재료선별부터 믿음직합니다..많은 도움 받고 있어요,LOW,False
387,,,UNKNOWN,저렴하게 잘 먹고 있어요..재료선별부터 신경쓰신것 같아 신뢰가 갑니다.,UNMAPPED_REFERENCE,,non_facet,,,NON_FACET,,,좋아요 저렴하게 잘 먹고 있어요..재료선별부터 신경쓰신것 같아 신뢰가 갑니다.,LOW,False
386,16,뉴트리미 오메가3 (500정),health-functional-food,늘 주문해 먹고 있는 제품이에요. 생선 비린내가 많이 나지 않아서 좋아요~,HFF_MAPPED,비린내,odor:fishy,odor,fishy,EXISTING_FACET,,,늘 주문해 먹고 있는 제품이에요. 생선 비린내가 많이 나지 않아서 좋아요~ 늘 주문해 먹고 있는 제품이에요. 생선 비린내가 많이 나지 않아서 좋아요~,HIGH,False
386,16,뉴트리미 오메가3 (500정),health-functional-food,늘 주문해 먹고 있는 제품이에요. 생선 비린내가 많이 나지 않아서 좋아요~,HFF_MAPPED,비린,odor:fishy,odor,fishy,EXISTING_FACET,,,늘 주문해 먹고 있는 제품이에요. 생선 비린내가 많이 나지 않아서 좋아요~ 늘 주문해 먹고 있는 제품이에요. 생선 비린내가 많이 나지 않아서 좋아요~,HIGH,False
385,,,UNKNOWN,먹는 동안 살은 안찌고 유지된거같아요,UNMAPPED_REFERENCE,,non_facet,,,NON_FACET,,,먹는 동안 살은 안찌고 유지된거같아요 먹는 동안 살은 안찌고 유지된거같아요,LOW,False
383,,,UNKNOWN,선물받았는데 맛도 괜찮고 무엇보다 주위에서 얼굴이 좋아졌다고 많이 합니다,UNMAPPED_REFERENCE,맛,taste:taste,taste,taste,NEW_ALIAS,taste,taste,선물받았는데 맛도 괜찮고 무엇보다 주위에서 얼굴이 좋아졌다고 많이 합니다 선물받았는데 맛도 괜찮고 무엇보다 주위에서 얼굴이 좋아졌다고 많이 합니다,HIGH,False
382,,,UNKNOWN,꾸준히 먹어볼게요 ㅎㅎ,UNMAPPED_REFERENCE,,non_facet,,,NON_FACET,,,꾸준히 먹어볼게요 ㅎㅎ 꾸준히 먹어볼게요 ㅎㅎ,LOW,False
381,,,UNKNOWN,많이 먹으면 얼굴이랑 하체에 바로 살 붙는 타입이어서 관리 엄청 해야하는데 이거 꾸준히 먹고나서부터는 따로 신경 안 써도 몸무게 유지해주는 거 같아요,UNMAPPED_REFERENCE,,non_facet,,,NON_FACET,,,유지어터 추천 많이 먹으면 얼굴이랑 하체에 바로 살 붙는 타입이어서 관리 엄청 해야하는데 이거 꾸준히 먹고나서부터는 따로 신경 안 써도 몸무게 유지해주는 거 같아요,LOW,False
380,16,뉴트리미 오메가3 (500정),health-functional-food,알이 정말 작아서 삼키기 쉽고 타사 오메가 먹으면 비린내가 너무 나는데 안나서 넘 조하요!!,HFF_MAPPED,비린내,odor:fishy,odor,fishy,EXISTING_FACET,,,굳굳 알이 정말 작아서 삼키기 쉽고 타사 오메가 먹으면 비린내가 너무 나는데 안나서 넘 조하요!!,HIGH,False
380,16,뉴트리미 오메가3 (500정),health-functional-food,알이 정말 작아서 삼키기 쉽고 타사 오메가 먹으면 비린내가 너무 나는데 안나서 넘 조하요!!,HFF_MAPPED,비린,odor:fishy,odor,fishy,EXISTING_FACET,,,굳굳 알이 정말 작아서 삼키기 쉽고 타사 오메가 먹으면 비린내가 너무 나는데 안나서 넘 조하요!!,HIGH,False
380,16,뉴트리미 오메가3 (500정),health-functional-food,알이 정말 작아서 삼키기 쉽고 타사 오메가 먹으면 비린내가 너무 나는데 안나서 넘 조하요!!,HFF_MAPPED,삼키기,swallowability:easy,swallowability,easy,EXISTING_FACET,,,굳굳 알이 정말 작아서 삼키기 쉽고 타사 오메가 먹으면 비린내가 너무 나는데 안나서 넘 조하요!!,HIGH,False
379,17,혈압밸런스 코엔자임 Q10,health-functional-food,알약 사이즈가 작아서 삼킬 때 너무 편하고 좋아요 !! 소비기한 행사 때 저렴하게 구매한 거 같네요,HFF_MAPPED,효과,medical_outcome,,,SUBJECTIVE_MEDICAL_OUTCOME,,,효과 좋아요 알약 사이즈가 작아서 삼킬 때 너무 편하고 좋아요 !! 소비기한 행사 때 저렴하게 구매한 거 같네요,HIGH,True
378,,,UNKNOWN,배송도 빠르고 포장도 엄청 예쁘고 맛도 좋아요 !!!! 지인추천으로 구매한 거라 꾸준히 먹어보려고 일단 두통 주문했어요 ㅎ,UNMAPPED_REFERENCE,맛,taste:taste,taste,taste,NEW_ALIAS,taste,taste,맛있어요! 배송도 빠르고 포장도 엄청 예쁘고 맛도 좋아요 !!!! 지인추천으로 구매한 거라 꾸준히 먹어보려고 일단 두통 주문했어요 ㅎ,HIGH,False
378,,,UNKNOWN,배송도 빠르고 포장도 엄청 예쁘고 맛도 좋아요 !!!! 지인추천으로 구매한 거라 꾸준히 먹어보려고 일단 두통 주문했어요 ㅎ,UNMAPPED_REFERENCE,포장,packaging:packaging,packaging,packaging,EXISTING_FACET,,,맛있어요! 배송도 빠르고 포장도 엄청 예쁘고 맛도 좋아요 !!!! 지인추천으로 구매한 거라 꾸준히 먹어보려고 일단 두통 주문했어요 ㅎ,HIGH,False
377,,,UNKNOWN,이벤트 너무 좋네요 약 크기도 딱좋아요 좋은약을 좋은가격으로 살수있어서 잘 먹어볼께요,UNMAPPED_REFERENCE,가격,non_facet,,,NON_FACET,,,이벤트 이벤트 너무 좋네요 약 크기도 딱좋아요 좋은약을 좋은가격으로 살수있어서 잘 먹어볼께요,LOW,False
376,20,간건강 밀크씨슬,health-functional-food,을 이제는 챙겨야 할 거 같아서 먹기 시작했어용 !!!,HFF_MAPPED,간 건강,medical_outcome,,,SUBJECTIVE_MEDICAL_OUTCOME,,,간 건강 을 이제는 챙겨야 할 거 같아서 먹기 시작했어용 !!!,HIGH,True
375,13,눈건강 루테인 지아잔틴 솔루션,health-functional-food,좋은 거 같아요 포장이 꼼꼼해용 배송도 빠르구,HFF_MAPPED,포장,packaging:packaging,packaging,packaging,EXISTING_FACET,,,good 좋은 거 같아요 포장이 꼼꼼해용 배송도 빠르구,HIGH,False
374,22,뉴트리미 프로바이오텍트 플러스 이뮨,health-functional-food,제가 변비가 심해서 모든 브랜드 제품 프로바이오틱스나 가루형 제품도 다 먹어봣는데 우연히 네이버 쇼핑에서 뉴트리미를 발견해서 먹게 되었는데 효과 짱이에요 !!!!! 매일 먹음 내성 생길 거 같아서 변비심할 때 먹으면 효과 직빵입니다!!,HFF_MAPPED,효과,medical_outcome,,,SUBJECTIVE_MEDICAL_OUTCOME,,,효과 짱이에요 제가 변비가 심해서 모든 브랜드 제품 프로바이오틱스나 가루형 제품도 다 먹어봣는데 우연히 네이버 쇼핑에서 뉴트리미를 발견해서 먹게 되었는데 효과 짱이에요 !!!!! 매일,HIGH,True
373,,,UNKNOWN,작년부터 꾸준히 먹고 있는 마이슬림 꾸준히 먹으면 아무리 많이 먹어도 체중이 항상 유지되는 거 같아서 너무 좋아요,UNMAPPED_REFERENCE,,non_facet,,,NON_FACET,,,좋아요 !! 작년부터 꾸준히 먹고 있는 마이슬림 꾸준히 먹으면 아무리 많이 먹어도 체중이 항상 유지되는 거 같아서 너무 좋아요,LOW,False
369,73,뉴트리미 에센셜팩 3개월분 90포 (30포*3개) (개당 150정),health-functional-food,잠시 텀을 띄어 봤는데 역시 복용하면 도움을 줍니다. 3개월치 주문했는데 칼맥D 권유하셔서 또 3개월치 구매합니다 믿고 복용하고 믿음이 가는 뉴트리미 입니다. 꾸준하게 복용하고 느낀 점입니다. 물론 드라마틱 하진 않지요,HFF_MAPPED,,non_facet,,,NON_FACET,,,잠시 텀을 띄어 봤는데 잠시 텀을 띄어 봤는데 역시 복용하면 도움을 줍니다. 3개월치 주문했는데 칼맥D 권유하셔서 또 3개월치 구매합니다 믿고 복용하고 믿음이 가는 뉴트리미 입니다. 꾸준하게 복용하고 느낀 점입니다. 물론 드라마틱 하진 않지요,LOW,False
368,,,UNKNOWN,먹기 부담없이 편하고 즐거운 맘으로 잘 먹고 있습니다 수 개월 먹고 있습니다만 앞으로도 꾸준히 먹을 생각입니다 피부 탄력과 느낌이 안 먹었을 때에 비교해 훨씬 좋습니다 우연의 효과인지 아침에 일어날 때 손 마디 아픈 것도 사라졌습니다,UNMAPPED_REFERENCE,효과,medical_outcome,,,SUBJECTIVE_MEDICAL_OUTCOME,,,로 먹기 부담없이 편하고 즐거운 맘으로 잘 먹고 있습니다 수 개월 먹고 있습니다만 앞으로도 꾸준히 먹을 생각입니다 피부 탄력과 느낌이 안 먹었을 때에 비교해 훨씬 좋습니다 우연의 효과인지 아침에 일어날 때 손 마디 아픈 것도 사라졌습니다,HIGH,True
367,,,UNKNOWN,항암치료를 앞두고 계시는 아버지께 영양보충용으로 구매했어요~ 감사합니다~!,UNMAPPED_REFERENCE,치료,medical_outcome,,,SUBJECTIVE_MEDICAL_OUTCOME,,,항암치료를 앞두고 계시는 아버지께 영 항암치료를 앞두고 계시는 아버지께 영양보충용으로 구매했어요~ 감사합니다~!,HIGH,True
366,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,이거 거르면 큰일 나신다고 생각하시는 엄마를 위해 매번 구매해요 좋은 제품 감사해요~^^,HFF_MAPPED,,non_facet,,,NON_FACET,,,이거 거르면 큰일 나신다고 생각하시는 이거 거르면 큰일 나신다고 생각하시는 엄마를 위해 매번 구매해요 좋은 제품 감사해요~^^,LOW,False
365,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,공구가로 잘 산거 같아요. 한포에 필요한 영양제가 있어서 복용하기 편해요.,HFF_MAPPED,,non_facet,,,NON_FACET,,,공구가로 잘 산거 같아요. 한포에 필 공구가로 잘 산거 같아요. 한포에 필요한 영양제가 있어서 복용하기 편해요.,LOW,False
364,16,뉴트리미 오메가3 (500정),health-functional-food,배송 누락되었는데 확인후 다시 보내주셨어요,HFF_MAPPED,배송,non_facet,,,NON_FACET,,,배송 누락되었는데 확인후 다시 보내주 배송 누락되었는데 확인후 다시 보내주셨어요,LOW,False
363,16,뉴트리미 오메가3 (500정),health-functional-food,40이 넘으니 꼭 챙겨먹어야겠다 싶어 주문했어요. 꾸준히 먹을게요. 작아 먹기좋고 냄새도 전혀 안나요.,HFF_MAPPED,챙겨,intake_convenience:convenient,intake_convenience,convenient,EXISTING_FACET,,,40이 넘으니 꼭 챙겨먹어야겠다 싶어 40이 넘으니 꼭 챙겨먹어야겠다 싶어 주문했어요. 꾸준히 먹을게요. 작아 먹기좋고 냄새도 전혀 안나요.,HIGH,False
363,16,뉴트리미 오메가3 (500정),health-functional-food,40이 넘으니 꼭 챙겨먹어야겠다 싶어 주문했어요. 꾸준히 먹을게요. 작아 먹기좋고 냄새도 전혀 안나요.,HFF_MAPPED,냄새,odor:odor,odor,odor,NEW_ALIAS,odor,odor,40이 넘으니 꼭 챙겨먹어야겠다 싶어 40이 넘으니 꼭 챙겨먹어야겠다 싶어 주문했어요. 꾸준히 먹을게요. 작아 먹기좋고 냄새도 전혀 안나요.,HIGH,False
362,15,칼마디앤K2,health-functional-food,꾸준히 먹어보려고 합니다. 목넘김 좋고 믿고 먹어요,HFF_MAPPED,목넘김,swallowability:easy,swallowability,easy,EXISTING_FACET,,,꾸준히 먹어보려고 합니다. 꾸준히 먹어보려고 합니다. 목넘김 좋고 믿고 먹어요,HIGH,False
361,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,"깔끔한 포장, 필수영양제가 먹기 편안하게 담겨있습니다",HFF_MAPPED,먹기 편,intake_convenience:convenient,intake_convenience,convenient,EXISTING_FACET,,,"깔끔한 포장, 필수영양제가 먹기 편안 깔끔한 포장, 필수영양제가 먹기 편안하게 담겨있습니다",HIGH,False
361,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,"깔끔한 포장, 필수영양제가 먹기 편안하게 담겨있습니다",HFF_MAPPED,포장,packaging:packaging,packaging,packaging,EXISTING_FACET,,,"깔끔한 포장, 필수영양제가 먹기 편안 깔끔한 포장, 필수영양제가 먹기 편안하게 담겨있습니다",HIGH,False
360,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,포장도 예쁘고 먹기까지 편한 사이즈 입니다. 아무리 비타민 먹으라고 해도 안 먹는 아이들이 간편하고 예쁘고 잘 넘어가니 알아서 잘 먹네요. 좋은 기회에 저렴하게 구입하게 해 주셔서 정말 감사합니다 최고의 비타민!,HFF_MAPPED,간편,intake_convenience:convenient,intake_convenience,convenient,EXISTING_FACET,,,포장도 예쁘고 먹기까지 편한 사이즈 포장도 예쁘고 먹기까지 편한 사이즈 입니다. 아무리 비타민 먹으라고 해도 안 먹는 아이들이 간편하고 예쁘고 잘 넘어가니 알아서 잘 먹네요. 좋은 기회에 저렴하게 구입하게 해 주셔서 정말 감사합니다 최고의 비타민!,HIGH,False
360,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,포장도 예쁘고 먹기까지 편한 사이즈 입니다. 아무리 비타민 먹으라고 해도 안 먹는 아이들이 간편하고 예쁘고 잘 넘어가니 알아서 잘 먹네요. 좋은 기회에 저렴하게 구입하게 해 주셔서 정말 감사합니다 최고의 비타민!,HFF_MAPPED,포장,packaging:packaging,packaging,packaging,EXISTING_FACET,,,포장도 예쁘고 먹기까지 편한 사이즈 포장도 예쁘고 먹기까지 편한 사이즈 입니다. 아무리 비타민 먹으라고 해도 안 먹는 아이들이 간편하고 예쁘고 잘 넘어가니 알아서 잘 먹네요. 좋은 기,HIGH,False
359,22,뉴트리미 프로바이오텍트 플러스 이뮨,health-functional-food,다른 프로바이오틱스 보다 속도 편하고 몸에 받는듯해요. 굿 입니다.,HFF_MAPPED,,non_facet,,,NON_FACET,,,다른 프로바이오틱스 보다 속도 편하고 다른 프로바이오틱스 보다 속도 편하고 몸에 받는듯해요. 굿 입니다.,LOW,False
358,134,뉴트리미 마이팩 하루 한 포 맞춤영양제,health-functional-food,나에게맞는처방으로 먹기좋게 한포로 구성되어 너무좋네요 앞으로도 쭉 구매하여 복용하도록 하겠습니다,HFF_MAPPED,,non_facet,,,NON_FACET,,,나에게맞는처방으로 먹기좋게 한포로 구 나에게맞는처방으로 먹기좋게 한포로 구성되어 너무좋네요 앞으로도 쭉 구매하여 복용하도록 하겠습니다,LOW,False
357,,,UNKNOWN,좋은 성분으로 되어있어 신뢰도 되고. 일단 먹기도 편하고 근력이 많이 떨어진 아버님이 드시는 데 좋다고 하십니다. .,UNMAPPED_REFERENCE,성분,ingredient_inclusion:ingredient_mentioned,ingredient_inclusion,ingredient_mentioned,EXISTING_FACET,,,좋은 성분으로 되어있어 신뢰도 되고. 좋은 성분으로 되어있어 신뢰도 되고. 일단 먹기도 편하고 근력이 많이 떨어진 아버님이 드시는 데 좋다고 하십니다. .,HIGH,False
356,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,항상 챙겨먹어요.. 목넘김 너무 좋고 루테인 코큐텐까지 들어 있어서 더 좋습니다.,HFF_MAPPED,챙겨,intake_convenience:convenient,intake_convenience,convenient,EXISTING_FACET,,,항상 챙겨먹어요.. 목넘 항상 챙겨먹어요.. 목넘김 너무 좋고 루테인 코큐텐까지 들어 있어서 더 좋습니다.,HIGH,False
356,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,항상 챙겨먹어요.. 목넘김 너무 좋고 루테인 코큐텐까지 들어 있어서 더 좋습니다.,HFF_MAPPED,목넘김,swallowability:easy,swallowability,easy,EXISTING_FACET,,,항상 챙겨먹어요.. 목넘 항상 챙겨먹어요.. 목넘김 너무 좋고 루테인 코큐텐까지 들어 있어서 더 좋습니다.,HIGH,False
355,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,먹기도 편하고 편안하게 먹고 있어요. 사놓고 보관하기 좋은 깔끔한 포장 맘에.듭니다.,HFF_MAPPED,보관,storage_convenience,,,NEW_FACET_CANDIDATE,storage_convenience,,먹기도 편하고 편안하게 먹고 있어요 먹기도 편하고 편안하게 먹고 있어요. 사놓고 보관하기 좋은 깔끔한 포장 맘에.듭니다.,MEDIUM,False
355,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,먹기도 편하고 편안하게 먹고 있어요. 사놓고 보관하기 좋은 깔끔한 포장 맘에.듭니다.,HFF_MAPPED,보관하기,storage_convenience,,,NEW_FACET_CANDIDATE,storage_convenience,,먹기도 편하고 편안하게 먹고 있어요 먹기도 편하고 편안하게 먹고 있어요. 사놓고 보관하기 좋은 깔끔한 포장 맘에.듭니다.,MEDIUM,False
355,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,먹기도 편하고 편안하게 먹고 있어요. 사놓고 보관하기 좋은 깔끔한 포장 맘에.듭니다.,HFF_MAPPED,포장,packaging:packaging,packaging,packaging,EXISTING_FACET,,,먹기도 편하고 편안하게 먹고 있어요 먹기도 편하고 편안하게 먹고 있어요. 사놓고 보관하기 좋은 깔끔한 포장 맘에.듭니다.,HIGH,False
354,16,뉴트리미 오메가3 (500정),health-functional-food,보통의 영야제에 비해 약 크기가 작아서 먹기가 넘 편해요,HFF_MAPPED,,non_facet,,,NON_FACET,,,보통의 영야제에 비해 약 크기가 작아 보통의 영야제에 비해 약 크기가 작아서 먹기가 넘 편해요,LOW,False
353,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,약 사이즈가 작아서 목넘김이 아주 편합니다.,HFF_MAPPED,목넘김,swallowability:easy,swallowability,easy,EXISTING_FACET,,,약 사이즈가 작아서 목넘김이 아주 편 약 사이즈가 작아서 목넘김이 아주 편합니다.,HIGH,False
352,,,UNKNOWN,몸이 가뿐하고 좋습니다~,UNMAPPED_REFERENCE,,non_facet,,,NON_FACET,,,몸이 가뿐하고 좋습니다~ 몸이 가뿐하고 좋습니다~,LOW,False
351,,,UNKNOWN,먹기도 편하고. 매우 효과를 보고 있습니다.,UNMAPPED_REFERENCE,효과,medical_outcome,,,SUBJECTIVE_MEDICAL_OUTCOME,,,먹기도 편하고. 매우 효과를 보고 있 먹기도 편하고. 매우 효과를 보고 있습니다.,HIGH,True
350,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,가장 마음에 드는 점은 ............. 먹기 정말 편한 사이즈로 너무 좋았어요~~ 정말 제대로 고객을 위하여 간편하게 챙기는 하루 영양 1일 1포 뉴트리미 에센셜 팩~~ 최고 최고입니다,HFF_MAPPED,1일,intake_frequency,,,NEW_FACET_CANDIDATE,intake_frequency,,마음에 드는 점은 ....... 가장 마음에 드는 점은 ............. 먹기 정말 편한 사이즈로 너무 좋았어요~~ 정말 제대로 고객을 위하여 간편하게 챙기는 하루 영양 1일 1포 뉴트리미 에센셜 팩~~ 최고 최고입니다,MEDIUM,False
350,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,가장 마음에 드는 점은 ............. 먹기 정말 편한 사이즈로 너무 좋았어요~~ 정말 제대로 고객을 위하여 간편하게 챙기는 하루 영양 1일 1포 뉴트리미 에센셜 팩~~ 최고 최고입니다,HFF_MAPPED,간편,intake_convenience:convenient,intake_convenience,convenient,EXISTING_FACET,,,가장 마음에 드는 점은 ....... 가장 마음에 드는 점은 ............. 먹기 정말 편한 사이즈로 너무 좋았어요~~ 정말 제대로 고객을 위하여 간편하게 챙기는 하루 영양 1일 1포 뉴트리미 에센셜 팩~~ 최고 최고입니다,HIGH,False
349,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,유통기한이 23년9윌16일 입니다. 구매하실때 참고하세요 ^^,HFF_MAPPED,,non_facet,,,NON_FACET,,,유통기한이 23년9윌16일 입니다. 유통기한이 23년9윌16일 입니다. 구매하실때 참고하세요 ^^,LOW,False
348,13,눈건강 루테인 지아잔틴 솔루션,health-functional-food,"타사 루테인은 너무 커서 삼키기 힘든데, 목넘김이 좋습니다. 항상 이용합니다~!!!",HFF_MAPPED,목넘김,swallowability:easy,swallowability,easy,EXISTING_FACET,,,"타사 루테인은 너무 커서 삼키기 힘든 타사 루테인은 너무 커서 삼키기 힘든데, 목넘김이 좋습니다. 항상 이용합니다~!!!",HIGH,False
348,13,눈건강 루테인 지아잔틴 솔루션,health-functional-food,"타사 루테인은 너무 커서 삼키기 힘든데, 목넘김이 좋습니다. 항상 이용합니다~!!!",HFF_MAPPED,삼키기,swallowability:easy,swallowability,easy,EXISTING_FACET,,,"타사 루테인은 너무 커서 삼키기 힘든 타사 루테인은 너무 커서 삼키기 힘든데, 목넘김이 좋습니다. 항상 이용합니다~!!!",HIGH,False
347,,,UNKNOWN,"속이 더부룩하다든지 맛이 약간 안 좋은 거 전혀 없습니다 50대 중반인지라 색소 침착과 기미, 머리숱 적어지는 것, 얼굴 탄력 급격히 없어지는 것 때문에 걱정되어 이 콜라겐 하루 2포씩 열심히 먹었습니다 5주 정도 먹었는데 얼굴 색소 침착이 조금 옅어진 느낌이고, 생기있어 보인다고 들었습니다 조금의 변화지만 만족하여 다시 구매했습니다",UNMAPPED_REFERENCE,더부룩,digestive_tolerance,,,NEW_FACET_CANDIDATE,digestive_tolerance,,"속이 더부룩하다든지 맛이 약간 안 좋 속이 더부룩하다든지 맛이 약간 안 좋은 거 전혀 없습니다 50대 중반인지라 색소 침착과 기미, 머리숱 적어지는 것, 얼굴 탄력 급격히 없어지는 것 때문에",MEDIUM,False
347,,,UNKNOWN,"속이 더부룩하다든지 맛이 약간 안 좋은 거 전혀 없습니다 50대 중반인지라 색소 침착과 기미, 머리숱 적어지는 것, 얼굴 탄력 급격히 없어지는 것 때문에 걱정되어 이 콜라겐 하루 2포씩 열심히 먹었습니다 5주 정도 먹었는데 얼굴 색소 침착이 조금 옅어진 느낌이고, 생기있어 보인다고 들었습니다 조금의 변화지만 만족하여 다시 구매했습니다",UNMAPPED_REFERENCE,맛,taste:taste,taste,taste,NEW_ALIAS,taste,taste,"속이 더부룩하다든지 맛이 약간 안 좋 속이 더부룩하다든지 맛이 약간 안 좋은 거 전혀 없습니다 50대 중반인지라 색소 침착과 기미, 머리숱 적어지는 것, 얼굴 탄력 급격히 없어지는 것 때문에 걱정되어",HIGH,False
346,,,UNKNOWN,배송빠르보 좋아요 효과도좋았음 좋겠어요,UNMAPPED_REFERENCE,효과,medical_outcome,,,SUBJECTIVE_MEDICAL_OUTCOME,,,배송빠르보 좋아요 효과도 배송빠르보 좋아요 효과도좋았음 좋겠어요,HIGH,True
345,80,관절케어 MSM 2000,health-functional-food,엄마가 관절통증을 호소하셔서 주문했어요. 좋아지셨으면 좋겠어요. 좋은 제품 감사드려요~!,HFF_MAPPED,관절,medical_outcome,,,SUBJECTIVE_MEDICAL_OUTCOME,,,엄마가 관절통증을 호소하셔서 주문했어 엄마가 관절통증을 호소하셔서 주문했어요. 좋아지셨으면 좋겠어요. 좋은 제품 감사드려요~!,HIGH,True
344,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,이거 괜찮아요 따로 구매할것 없이 편하게 복용할수 있어 좋습니다 목넘김이나 냄새 부작용 전혀없고 따뜻하고 신속하게 응대해 주셔서 편하고 믿음이 갔습니다 프로모션 놓쳐서 무척 아숩긴 합니다,HFF_MAPPED,냄새,odor:odor,odor,odor,NEW_ALIAS,odor,odor,이거 괜찮아요 따로 구 이거 괜찮아요 따로 구매할것 없이 편하게 복용할수 있어 좋습니다 목넘김이나 냄새 부작용 전혀없고 따뜻하고 신속하게 응대해 주셔서 편하고 믿음이 갔습니다 프로모션 놓쳐서 무척 아숩긴 합니다,HIGH,False
